time,IP,userId,userNick,comment,score,processComment,jieba
1444060800,未知,426015a7-c53f-4fb9-bbe0-0f6a24cf675a,138****9327,同程购门票很方便快捷，虽然折扣稍少了些。老君山的十里画屏，景色真是令人称绝，美不胜收，老君山的管理也比较到位，干净舒服，以后有机会还会去！,10,同程购门票很方便快捷虽然折扣稍少了些老君山的十里画屏景色真是令人称绝美不胜收老君山的管理也比较到位干净舒服以后有机会还会去,同程购 门票 方便快捷 折扣 稍少 老君山 十里 画屏 景色 真是 令人 称绝 美不胜收 老君山 管理 比较 到位 干净 舒服 以后 机会 还会
1443715200,未知,e80d5d2c-9161-4de8-a217-07c5aa31f90e,138****9296,今天7点半上山人不多，天气有点凉，越走景色越美，尤其是十里画屏真是一幅美丽的图画，孩子做滑道和索道现得很尽兴，由于到的早，都没有排队，有机会还会去,10,今天点半上山人不多天气有点凉越走景色越美尤其是十里画屏真是一幅美丽的图画孩子做滑道和索道现得很尽兴由于到的早都没有排队有机会还会去,今天 点半 上山 人不多 天气 凉越 走 景色 越美 尤其 十里 画屏 真是 一幅 美丽 图画 孩子 做 滑道 索道 现得 尽兴 早 排队 机会 还会
1469894400,未知,065026b8-578b-48e4-ab34-46b3a12fc0a5,同程会员_DE4CF51902D,累并快乐着，老君山非常的壮观，特别是到十里画屏，那简直是美不胜收，让人心惊肉跳，又心潮澎湃，刺激**我了这一次来对了，孩子们玩的很开心，上老君山建议买第一个索道来回票这样节省体力，要不然到上面你根本就没有体力再往上走了，不坐索道走消防通道你最快也要4到5个小时,10,累并快乐着老君山非常的壮观特别是到十里画屏那简直是美不胜收让人心惊肉跳又心潮澎湃刺激我了这一次来对了孩子们玩的很开心上老君山建议买第一个索道来回票这样节省体力要不然到上面你根本就没有体力再往上走了不坐索道走消防通道你最快也要到个小时,累 快乐 老君山 非常 壮观 特别 十里 画屏 简直 美不胜收 心惊肉跳 心潮澎湃 刺激 一次 孩子 玩 开心 老君山 建议 买 第一个 索道 来回票 节省 体力 上面 根本 体力 往上走 坐 索道 走 消防通道 最快 小时
1503244800,未知,8af2e6ad-83cb-4781-84d1-af568c1f513e,ADFFF0831C1EDA5B,我是秒**的门票，非常好，取票特别方便，景区云雾缭绕，别有一番感觉，虽然由于雾太大能见度比较低，但是云里雾里，人就象在仙境中游似的，非常漂亮,10,我是秒的门票非常好取票特别方便景区云雾缭绕别有一番感觉虽然由于雾太大能见度比较低但是云里雾里人就象在仙境中游似的非常漂亮,秒 门票 非常 取票 特别 方便 景区 云雾 缭绕 别有 一番 感觉 雾太大 能见度 比较 低 云里雾里 象 仙境 中游 非常 漂亮
1597507200,未知,ebe158c4-7904-43bc-a907-bc674f8d1037,youngwilton,同程预定方便，老君山景色也很迷人，盛夏时节非常凉爽，是个避暑的好地方，人非常多，多是河南当地的。金顶、金殿、十里画屏都是非常值得驻足的景点，总体来说非常不错,10,同程预定方便老君山景色也很迷人盛夏时节非常凉爽是个避暑的好地方人非常多多是河南当地的金顶金殿十里画屏都是非常值得驻足的景点总体来说非常不错,同程 预定 方便 老君山 景色 迷人 盛夏 时节 非常 凉爽 避暑 地方 非常 多多 河南 金顶 金殿 十里 画屏 非常 值得 驻足 景点 总体 非常 不错
1446393600,未知,aad8c453-4875-48f3-bbcc-78b17a73ae7a,同程网友,很满意的一次旅行，下次还会来同程消费的，总之很赞！,10,很满意的一次旅行下次还会来同程消费的总之很赞,满意 一次 旅行 下次 还会来 同程 消费 很赞
1445875200,未知,9b29f3fb-d62b-461d-9118-229a6269a7bd,153****1720,一路自驾游来，栾川老君山真是值得一游的景点，可以说不虚此行，巍峨的金顶，很震撼。唯一遗憾的是没有云雾缭绕的衬托，希望下次再游时能感受到。,10,一路自驾游来栾川老君山真是值得一游的景点可以说不虚此行巍峨的金顶很震撼唯一遗憾的是没有云雾缭绕的衬托希望下次再游时能感受到,一路 自驾游 栾川 老君山 真是 值得 一游 景点 不虚此行 巍峨 金顶 震撼 唯一 遗憾 云雾 缭绕 衬托 希望 下次 再游时 感受
1443974400,未知,147f754d-eb9c-4435-b09b-30f1abb33d0b,138****1111,同程订票，取票方便，还省钱，赞一个！景点很美，十里画屏和金顶非常雄伟壮观，还有云海，栈道等。景区服务非常好，热情。住宿也方便，老板人不错。,10,同程订票取票方便还省钱赞一个景点很美十里画屏和金顶非常雄伟壮观还有云海栈道等景区服务非常好热情住宿也方便老板人不错,同程 订票 取票 方便 省钱 赞 一个 景点 美 十里 画屏 金顶 非常 雄伟壮观 云海 栈道 景区 服务 非常 热情 住宿 方便 老板 不错
1442160000,未知,c50128b6-9406-48db-9bd6-3600946e459d,137****8107,走了十九公里的原始森林，刚开始觉得景区的人很少，到了山顶才发现别人都是坐索道上山，我们居然晕乎乎的走了六个小时的原始森林，不过挺不错，崇山峻岭一次很好的爬山体验，我去爬过泰山觉得和泰山比起来还是老君山的景色与难度大于泰山。,10,走了十九公里的原始森林刚开始觉得景区的人很少到了山顶才发现别人都是坐索道上山我们居然晕乎乎的走了六个小时的原始森林不过挺不错崇山峻岭一次很好的爬山体验我去爬过泰山觉得和泰山比起来还是老君山的景色与难度大于泰山,走 十九 公里 原始森林 刚 觉得 景区 很少 山顶 发现 坐 索道 上山 居然 晕乎乎 走 六个 小时 原始森林 挺不错 崇山峻岭 一次 很好 爬山 体验 爬 泰山 觉得 泰山 起来 老君山 景色 难度 大于 泰山
1471708800,未知,f2cb7d0c-784c-48e9-b1e9-27586c844c29,任铭轩,网上购票需提前一天，换票挺方便的，景色真的不错，买的大通票，两段索道都是往返，一点都不累，温馨提示下，下峰林索道后从右手边走，回来时从隧道出来，这样的话真心不累。,10,网上购票需提前一天换票挺方便的景色真的不错买的大通票两段索道都是往返一点都不累温馨提示下下峰林索道后从右手边走回来时从隧道出来这样的话真心不累,网上 购票 需 提前 一天 换票 挺 方便 景色 真的 不错 买 通票 两段 索道 往返 一点 不累 温馨 提示 峰林 索道 右手边 走 回来 时 隧道 这样的话 真心 累
1428163200,未知,t-e586606b-2c07-49f8-a829-f72e89c67329,A7873A5EA92F9770,冲着云海去的，可惜今天下雨，到山上什么也看不到，能见度仅百米不到，只有雾，山顶的观光缆车也不开的。索性下来去追梦谷了，山下能见度好很多，追梦谷的景色也可以，水很清澈。准备找机会再去一次，从追梦谷登顶，山顶住宿看日出云海。,10,冲着云海去的可惜今天下雨到山上什么也看不到能见度仅百米不到只有雾山顶的观光缆车也不开的索性下来去追梦谷了山下能见度好很多追梦谷的景色也可以水很清澈准备找机会再去一次从追梦谷登顶山顶住宿看日出云海,冲着 云海 可惜 今天 下雨 山上 看不到 能见度 仅 百米 不到 雾 山顶 观光 缆车 不开 索性 下来 追梦谷 山下 能见度 很多 追梦谷 景色 水 清澈 准备 找 机会 一次 追梦谷 登顶 山顶 住宿 日出 云海
1443715200,未知,01203458-2432-4ae7-a1a0-b7a55a680bde,135****8527,第一次去是去年10月31日，旭日东升，十里画屏美如画卷。秋天冷清些，景色也美，巧的话还能到雪花飞舞。第二次去是今年9月初，到老君巧时，天空下着大雨，太是上山了，遗憾能见度很低，只能看到云雾缭绕的一片。推荐两日游，想看日出最好前一晚住山顶。出行看看天气，不然可能错过十里画屏的美景！,10,第一次去是去年月日旭日东升十里画屏美如画卷秋天冷清些景色也美巧的话还能到雪花飞舞第二次去是今年月初到老君巧时天空下着大雨太是上山了遗憾能见度很低只能看到云雾缭绕的一片推荐两日游想看日出最好前一晚住山顶出行看看天气不然可能错过十里画屏的美景,第一次 年月日 旭日东升 十里 画屏 美如画 卷 秋天 冷清 景色 美巧 雪花 飞舞 第二次 今年 月初 老君 巧时 天空 大雨 太是 上山 遗憾 能见度 低 只能 看到 云雾 缭绕 一片 推荐 两日游 想 日出 最好 前一晚 住 山顶 出行 看看 天气 可能 错过 十里 画屏 美景
1443974400,未知,66f4ce1e-1fdf-46bc-83ab-edb68d6d0652,185****1936,老君山的高度是河南省境内靠前，索道建设的很好。行进很平稳，工作人员负责任，热情耐心，十里画屏果然风景独特，让人留恋不舍。道路修的很好，缓坡度向上，让人不累。总之不虚此行。赞一个,10,老君山的高度是河南省境内靠前索道建设的很好行进很平稳工作人员负责任热情耐心十里画屏果然风景独特让人留恋不舍道路修的很好缓坡度向上让人不累总之不虚此行赞一个,老君山 高度 河南省 境内 靠前 索道 建设 很好 行进 平稳 工作人员 负责 热情 耐心 十里 画屏 风景 独特 留恋不舍 道路 修 很好 缓 坡度 向上 不累 不虚此行 赞 一个
1443974400,未知,b9bdd274-fef9-451f-9ea7-4a607a807313,187****3712,景区很美，我们四个人是坐索道上去的，下索道之后云雾缭绕的，很美，漂亮及了，如梦幻般，拍出来的景跟画一样，已经是第二次来了，这次感觉很梦幻，时间紧人又多没有好好的欣赏，下次有机会人少的话还会再去，唯一不美的是手机丢了，伤心,10,景区很美我们四个人是坐索道上去的下索道之后云雾缭绕的很美漂亮及了如梦幻般拍出来的景跟画一样已经是第二次来了这次感觉很梦幻时间紧人又多没有好好的欣赏下次有机会人少的话还会再去唯一不美的是手机丢了伤心,景区 美 四个 坐 索道 上去 索道 之后 云雾 缭绕 美 漂亮 梦幻般 拍 景 画 已经 第二次 感觉 梦幻 时间 紧人 好好 欣赏 下次 机会 人少 还会 唯一 美的 手机 丢 伤心
1443715200,未知,acaa0b15-7c0b-4a81-b640-ed6c60bfa3ad,135****8527,第一次去是去年10月31日，旭日东升，十里画屏美如画卷。秋天冷清些，景色也美，巧的话还能看到雪花飞舞。第二次去是今年9月初，到老君山时，天空下着大雨。还是上山了，遗憾能见度很低，只能看到雨雾缭绕的一片。推荐两日游，想看日出最好前一晚住山顶。出行前看看天气，不然可能错过十里画屏的美景！,10,第一次去是去年月日旭日东升十里画屏美如画卷秋天冷清些景色也美巧的话还能看到雪花飞舞第二次去是今年月初到老君山时天空下着大雨还是上山了遗憾能见度很低只能看到雨雾缭绕的一片推荐两日游想看日出最好前一晚住山顶出行前看看天气不然可能错过十里画屏的美景,第一次 年月日 旭日东升 十里 画屏 美如画 卷 秋天 冷清 景色 美巧 看到 雪花 飞舞 第二次 今年 月初 老君山 时 天空 大雨 上山 遗憾 能见度 低 只能 看到 雨雾 缭绕 一片 推荐 两日游 想 日出 最好 前一晚 住 山顶 出行 前 看看 天气 可能 错过 十里 画屏 美景
1503849600,未知,9b811a42-946a-4494-81b5-bdfb6e693c8f,DFA870147E9682BB,这是我过去的所有景区里最为壮观，最美的！！！刚下过雨去的，非常美，像在云上的仙境，有机会还要再去重游老君山！！！空气好，当地老乡也非常不错。另外在同程旅游上订的票很给力，不到30元，取票也十分方便。景区买就县城边上，弄什么都很方便。,10,这是我过去的所有景区里最为壮观最美的刚下过雨去的非常美像在云上的仙境有机会还要再去重游老君山空气好当地老乡也非常不错另外在同程旅游上订的票很给力不到元取票也十分方便景区买就县城边上弄什么都很方便,过去 景区 里 最为 壮观 最美 刚 下过 雨去 非常 美像 云 仙境 机会 重游 老君山 空气 老乡 非常 不错 同程 旅游 上订 票 力 不到 元 取票 十分 方便 景区 买 县城 边上 弄 方便
1475337600,未知,db6b31ce-1eb1-43a9-9923-cc8982a84734,彤彤689,我们从郑州开车3小时40分钟到的，快10点多开始先坐的中灵索道，然后开始爬山，山很漂亮，我们拍了好多美景的照片留念，有一段有台阶的地方累点，别的都很好走，下午快5点到了山下，在山下出口那找了家住的地方，里面很干净，标间120，国庆节来的有点小贵，平时便宜。,10,我们从郑州开车小时分钟到的快点多开始先坐的中灵索道然后开始爬山山很漂亮我们拍了好多美景的照片留念有一段有台阶的地方累点别的都很好走下午快点到了山下在山下出口那找了家住的地方里面很干净标间国庆节来的有点小贵平时便宜,郑州 开车 小时 分钟 快点 先 坐 中灵 索道 爬山 山 很漂亮 拍 好多 美景 照片 留念 一段 台阶 地方 累点 很好 走 下午 快点 山下 山下 出口 找 家住 地方 里面 干净 标间 国庆节 小贵 平时 便宜
1428163200,未知,t-15231947-9dcf-4781-b6d5-bdb563dd1f06,9060E28476E3D8A0,山下下雨山上下雪，雾很大，远处的景色都看不到，可是却感受到了另外一种景色。景区服务很好，就是有的路不好，有的地方景区标识不是很到位。,10,山下下雨山上下雪雾很大远处的景色都看不到可是却感受到了另外一种景色景区服务很好就是有的路不好有的地方景区标识不是很到位,山下 下雨 山上 下雪 雾 很大 远处 景色 看不到 感受 一种 景色 景区 服务 很好 路 不好 地方 景区 标识 到位
1444147200,未知,0ae692fa-4d49-4a94-a7ce-a506f6dbb081,139****9751,同程很给力，取票很方便。临行之前还在犹豫，自驾近八个小时去老君山，到底值得吗？去过之后，我现在只能大声说，太值了！！！十里画廊绝对不逊于张家界、黄山等著名景点。80元一张5a门票已经很是少见了，居然全山覆盖无线，更显贴心！这个季节你还在等啥，快来老君山吧，可能路很远，但绝对值！！！,10,同程很给力取票很方便临行之前还在犹豫自驾近八个小时去老君山到底值得吗去过之后我现在只能大声说太值了十里画廊绝对不逊于张家界黄山等著名景点元一张门票已经很是少见了居然全山覆盖无线更显贴心这个季节你还在等啥快来老君山吧可能路很远但绝对值,同程 给力 取票 方便 临行 之前 犹豫 自驾 近 八个 小时 老君山 到底 值得 去过 之后 现在 只能 大声 说太值 十里 画廊 绝对 不逊于 张家界 黄山 著名景点 元 一张 门票 已经 少见 居然 全 山 覆盖 无线 更显 贴心 季节 快 老君山 可能 路 远 绝对值
1467561600,未知,dd7260bc-f97a-45eb-854d-44fe150d3636,黄河明珠,在同程订票，优惠划算，第二天在景区换票，很快，然后又买了往返中灵索道，老君山真是名不虚传，十里画廊，好美，宛如仙境。因为时间关系 寨沟，追梦谷没有玩，有点遗憾。,10,在同程订票优惠划算第二天在景区换票很快然后又买了往返中灵索道老君山真是名不虚传十里画廊好美宛如仙境因为时间关系寨沟追梦谷没有玩有点遗憾,同程 订票 优惠 划算 第二天 景区 换票 很快 买 往返 中灵 索道 老君山 真是 名不虚传 十里 画廊 好美 宛如 仙境 时间 关系 寨 沟 追梦谷 玩 遗憾
1440172800,未知,833e731b-a374-4338-bd34-505aec55040f,135****5484,挺有看点的景区，换票很给力，服务人员很好，特别是玻璃栈道让大家尖叫，每次同程服务都特别好哦！期待下次的旅行！,10,挺有看点的景区换票很给力服务人员很好特别是玻璃栈道让大家尖叫每次同程服务都特别好哦期待下次的旅行,挺 看点 景区 换票 力 服务 人员 很好 特别 玻璃 栈道 尖叫 每次 同程 服务 特别 期待 下次 旅行
1528041600,未知,e5080447-5ef1-4102-a61d-2d0dc2831c56,川上川下,景区风景好，还能感受一定心跳，不错的。建议平常不运动的云景索道买双程票，峰林索道买上去的单程。然后走右边先上金顶寺庙群，最后反方向下坡走下来再游览十里画廊什么的回到云景索道那下山。这样是最省力了,10,景区风景好还能感受一定心跳不错的建议平常不运动的云景索道买双程票峰林索道买上去的单程然后走右边先上金顶寺庙群最后反方向下坡走下来再游览十里画廊什么的回到云景索道那下山这样是最省力了,景区 风景 感受 一定 心跳 不错 建议 平常 运动 云景 索道 买 双程 票 峰林 索道 买 上去 单程 走 右边 先 金顶寺 庙群 最后 反 方向 下坡 走 下来 游览 十里 画廊 回到 云景 索道 下山 省力
1502035200,未知,b509694c-6b01-4b73-b5c0-9c64e7fd27dc,杨建峰,我也醉了，经常去旅游，第一次心情那么差，在同程买票有种上当的感觉，景点售票处比同程便宜太多了！还是往返双索道，才一百多！我买的单索道往返在同程已经二百多了！这不是骗人吗？老君山确实不错，值得一去，,3,我也醉了经常去旅游第一次心情那么差在同程买票有种上当的感觉景点售票处比同程便宜太多了还是往返双索道才一百多我买的单索道往返在同程已经二百多了这不是骗人吗老君山确实不错值得一去,醉 经常 旅游 第一次 心情 差 同程 买票 有种 上当 感觉 景点 售票处 比同程 便宜 太多 往返 双 索道 一百多 买 单 索道 往返 同程 已经 二百多 骗人 老君山 确实 不错 值得 一去
1457884800,未知,b7deb430-7d81-4c8b-9c51-a7d73b83c899,137****3133,风景很好，上下都坐的索道，11点开始上山，中灵索道人特别多，峰林索道稍好些，5点多下山时中灵索道排队等候的队伍已有几百米长，旺季时索道运载能力明显不足。,10,风景很好上下都坐的索道点开始上山中灵索道人特别多峰林索道稍好些点多下山时中灵索道排队等候的队伍已有几百米长旺季时索道运载能力明显不足,风景 很好 坐 索道 点 上山 中灵 索道 特别 峰林 索道 稍 好些 点多 下山 时中灵 索道 排队 等候 队伍 已有 几百米 长 旺季 时 索道 运载 能力 明显 不足
1468771200,未知,2ba5d68c-8a76-4552-b524-f67d049f3e9f,李小心,老君山风景优美，山清水秀！当你十里屏，名不虚传！当你登到伏牛最高峰的时候感觉眼前的一切都是那么的渺小！购买套票165很划算，带中灵索道，来回！推理周末两日游，住到农家，空气清新，晚上清凉，饭菜可口！,10,老君山风景优美山清水秀当你十里屏名不虚传当你登到伏牛最高峰的时候感觉眼前的一切都是那么的渺小购买套票很划算带中灵索道来回推理周末两日游住到农家空气清新晚上清凉饭菜可口,老君山 风景优美 山清水秀 十里 屏 名不虚传 登到 伏牛 最高峰 感觉 眼前 一切都是 渺小 购买 套票 划算 带中灵 索道 来回 推理 周末 两日游 住 农家 空气清新 晚上 清凉 饭菜 可口
1444147200,未知,09a7b26d-6933-422d-8930-cc20a12b449e,186****8167,这次国庆节是一次不错的旅行，选择了老君山玩的特别开心，景区的服务也很好，卫生特别干净，在同程订票也很方便，景色宜人，真心的不错，关键是又看了徐誉腾的演出,10,这次国庆节是一次不错的旅行选择了老君山玩的特别开心景区的服务也很好卫生特别干净在同程订票也很方便景色宜人真心的不错关键是又看了徐誉腾的演出,国庆节 一次 不错 旅行 选择 老君山 玩 特别 开心 景区 服务 很好 卫生 特别 干净 同程 订票 方便 景色宜人 真心 不错 关键 徐誉腾 演出
1471190400,未知,fa98a73f-e41b-4dd1-9a93-b5d82ae35ed8,鸽子fg,没想到周末人那么多，在山下等缆车排队等了两个小时，景色是真美，第一道索道能坐到半山腰，我又买了一个索道，然后又走了20分钟，才到金顶，漂亮,10,没想到周末人那么多在山下等缆车排队等了两个小时景色是真美第一道索道能坐到半山腰我又买了一个索道然后又走了分钟才到金顶漂亮,没想到 周末 山下 缆车 排队 两个 小时 景色 真美 第一道 索道 坐 半山腰 买 一个 索道 走 分钟 金顶 漂亮
1467993600,未知,4445fe91-2025-465f-afe8-34739091e22f,675D2E4329DDCC14,网上预定很方便，到网络窗口直接取票，一定要中灵索道上下票，要不太远了，十五公里多还没有什么好景，峰林索道可以不座，也不是太难走而且十里画屏真的景色很美！！！,10,网上预定很方便到网络窗口直接取票一定要中灵索道上下票要不太远了十五公里多还没有什么好景峰林索道可以不座也不是太难走而且十里画屏真的景色很美,网上 预定 方便 网络 窗口 直接 取票 一定 中灵 索道 票要 不太远 十五公里 好景 峰林 索道 不座 太难 走 十里 画屏 真的 景色 美
1471190400,未知,57ba76ab-037d-4038-9b8a-3fbe7d92052c,3298197929E29E1A,习惯性好评，同程很给力，确实便宜了不少，但是老君山景点不坐缆车就不让人上，我想爬山人走不上去，只能去了追梦谷，一天行程太累了，临时决定的没有计划好,10,习惯性好评同程很给力确实便宜了不少但是老君山景点不坐缆车就不让人上我想爬山人走不上去只能去了追梦谷一天行程太累了临时决定的没有计划好,习惯性 好评 同程 力 确实 便宜 不少 老君山 景点 坐 缆车 不让 人上 想 爬山 走 上去 只能 追梦谷 一天 行程 太累 临时 决定 计划
1436803200,未知,t-d729c460-3860-4be5-be26-89720a51276f,135*****045,第二次来老君山了，景色比上次更好看了！上次来的时候金顶还在建设，十里画屏也没没弄好。这次都去了！景色很美！而且这次我们步行从山顶走到了追梦谷！厉害吧！,10,第二次来老君山了景色比上次更好看了上次来的时候金顶还在建设十里画屏也没没弄好这次都去了景色很美而且这次我们步行从山顶走到了追梦谷厉害吧,第二次 老君山 景色 上次 更好 上次 金顶 建设 十里 画屏 没 没 弄 景色 美 步行 山顶 走到 追梦谷 厉害
1429200000,未知,t-ee7c562e-5344-4930-9ed0-f6bc3237c3f6,我要去老君山,同程取票很快，很好，就是老君山不怎么样，追梦谷很多景点都没有，东西还贵的要**，只是没去十里画屏，从追梦谷5个小时到顶，下山的时候说好坐第一段索道下去的，但是几个人说话说忘了，又走了4个小时的盘山公路，全程上下10个小时，差点累**，无语啊。。。。。,10,同程取票很快很好就是老君山不怎么样追梦谷很多景点都没有东西还贵的要只是没去十里画屏从追梦谷个小时到顶下山的时候说好坐第一段索道下去的但是几个人说话说忘了又走了个小时的盘山公路全程上下个小时差点累无语啊,同程 取票 很快 很好 老君山 不怎么样 追梦谷 很多 景点 东西 还贵 没 十里 画屏 追梦谷个 小时 顶 下山 说好 坐 第一段 索道 下去 几个 说话 忘 走 小时 盘山公路 全程 小时 差点 累无语
1447084800,未知,04607fce-0add-420b-8d2d-b725c6a0338c,139****8347,景色美，上到山顶的时候看到了最美的风景，树上结冰了,10,景色美上到山顶的时候看到了最美的风景树上结冰了,景色 美上 山顶 看到 最美 风景 树上 结冰
1469462400,未知,2d34bc98-a461-4040-9efc-f74f36c655f5,13592uozjkx,网上定的联票还优惠，取票一早人不多，很快，天气不错，景色相当的漂亮，云雾缭绕，犹如仙境，很值得一去，建议上山都做缆车，节省体力，好好欣赏十几里画廊美景。,10,网上定的联票还优惠取票一早人不多很快天气不错景色相当的漂亮云雾缭绕犹如仙境很值得一去建议上山都做缆车节省体力好好欣赏十几里画廊美景,网上 定 联票 优惠 取票 一早 人不多 很快 天气 不错 景色 相当 漂亮 云雾 缭绕 犹如 仙境 值得 一去 建议 上山 做 缆车 节省 体力 好好 欣赏 十几里 画廊 美景
1494777600,未知,0288e08f-15f5-4290-8297-744653576358,Vestl,在同程app上订的票第二天在景区取票，比现场要优惠一些，淡季人很少取票很方便，工作人员服务态度也很好，全程索道没想到到了山上雾好大什么也看不清只是爬山了，下山后又去了寨沟很不错好多瀑布好多树，总算今天没白来，几个人商量住一晚明天天好早上一次山，希望明天晴空万里能见到老君山的秀美风光。,10,在同程上订的票第二天在景区取票比现场要优惠一些淡季人很少取票很方便工作人员服务态度也很好全程索道没想到到了山上雾好大什么也看不清只是爬山了下山后又去了寨沟很不错好多瀑布好多树总算今天没白来几个人商量住一晚明天天好早上一次山希望明天晴空万里能见到老君山的秀美风光,同程 上订 票 第二天 景区 取票 现场 优惠 淡季 很少 取票 方便 工作人员 服务态度 很好 全程 索道 没想到 山上 雾 看不清 爬山 下山 寨 沟 不错 好多 瀑布 好多 树 总算 今天 没白来 几个 商量 住 晚明 天天 早上 一次 山 希望 明天 晴空万里 见到 老君山 秀美 风光
1441209600,未知,0b843917-03d9-4604-8f19-16eae20ce60e,135****0409,最佳游览路线是第一天坐中灵索道上山，游玩结束后原路下山。第二天游览追梦谷，到老君瀑布即可返回，时间允许就再去寨沟游玩。我是第一天坐中灵索道上山，游览十里画屏、马鬃岭、金顶等景点后住在了金顶，第二天看完日出后从追梦谷方向下山，下午去的寨沟。缺点是：第一、山上住宿条件差，只有两个地方，还都没卫生间洗澡间，一个是上下铺，每位30；一个是两张床一个屋，每间200。第二、下山太累，需要6个小时左右，前半段全是山间路，后半段才能见到水。几个注意点：一是必须坐中灵索道上山，最好买往返的，不然体力消耗大，老君山的核心景区全在山顶，要节省体力。二是下了中灵索道，如果你不准备坐峰林索道了，就往右边舍身涯方向的台阶走，不要顺着上山方向的水泥路走，那样虽然快，但看不到景，下山时可以走这条水泥路。三是强烈建议去寨沟玩，寨沟分东沟西沟，我去的东沟，景色美，人少，个人感觉比追梦谷还美。时间两个小时左右即可。,6,最佳游览路线是第一天坐中灵索道上山游玩结束后原路下山第二天游览追梦谷到老君瀑布即可返回时间允许就再去寨沟游玩我是第一天坐中灵索道上山游览十里画屏马鬃岭金顶等景点后住在了金顶第二天看完日出后从追梦谷方向下山下午去的寨沟缺点是第一山上住宿条件差只有两个地方还都没卫生间洗澡间一个是上下铺每位一个是两张床一个屋每间第二下山太累需要个小时左右前半段全是山间路后半段才能见到水几个注意点一是必须坐中灵索道上山最好买往返的不然体力消耗大老君山的核心景区全在山顶要节省体力二是下了中灵索道如果你不准备坐峰林索道了就往右边舍身涯方向的台阶走不要顺着上山方向的水泥路走那样虽然快但看不到景下山时可以走这条水泥路三是强烈建议去寨沟玩寨沟分东沟西沟我去的东沟景色美人少个人感觉比追梦谷还美时间两个小时左右即可,最佳 游览 路线 第一天 坐中灵 索道 上山 游玩 结束 原路 下山 第二天 游览 追梦谷 老君 瀑布 即可 返回 时间 允许 寨 沟 游玩 第一天 坐中灵 索道 上山 游览 十里 画屏 马鬃岭 金顶 景点 住 金顶 第二天 完 日出 追梦谷 方向 下山 下午 寨 沟 缺点 第一 山上 住宿 条件 差 两个 地方 没 卫生间 洗澡间 一个 铺 每位 一个 两张床 一个 屋 每间 第二 下山 太累 需要 小时 左右 前半段 全是 山间 路 后半段 见到 水 几个 注意 点 必须 坐中灵 索道 上山 最好 买 往返 体力 消耗 老君山 核心 景区 全在 山顶 节省 体力 二是 中灵 索道 准备 坐 峰林 索道 往右边 舍身 涯 方向 台阶 走 不要 上山 方向 水泥路 走 快 看不到 景 下山 时 走 这条 水泥路 三是 强烈建议 寨 沟玩寨 沟分 东沟 西沟 东沟 景色 美人少 个人感觉 追梦谷 美 时间 两个 小时 左右 即可
1438617600,未知,t-3d48c26a-24e6-465e-a0ce-b0abedce46f2,137*****583,第二次来了，夏季避暑好去处，景区秩序井然，只是今年水小了点，寨沟今年新修的路，走起来不累。总体感觉还不错，孩子玩水是最开心的事。不赶上周末去，房价会优惠不少。,10,第二次来了夏季避暑好去处景区秩序井然只是今年水小了点寨沟今年新修的路走起来不累总体感觉还不错孩子玩水是最开心的事不赶上周末去房价会优惠不少,第二次 夏季 避暑 好去处 景区 秩序井然 今年 水小 点 寨 沟 今年 新修 路 走 起来 累 总体 感觉 不错 孩子 玩水 开心 事 赶上 周末 房价 会 优惠 不少
1469462400,未知,83287540-204a-4e1d-8520-631f2c706432,等机票的飞鸟,两天的行程，安排的满满的，第一天晚上才到的山脚下，定了旅店，第二天坐中灵索道，徒步十里画屏，很愉快的旅行，风景美心情美！,10,两天的行程安排的满满的第一天晚上才到的山脚下定了旅店第二天坐中灵索道徒步十里画屏很愉快的旅行风景美心情美,两天 行程 安排 满满的 第一天 晚上 山脚下 定 旅店 第二天 坐中灵 索道 徒步 十里 画屏 愉快 旅行 风景 美 心情 美
1425139200,未知,t-c763aa76-ad07-4e5c-8bb4-91f6ec9833b3,519963482C1936D2,门口距离山脚还有很长很长一段路，只能坐车进去，10元一人。走路上山顶根本不可能，只有坐索道，60元单上。下山的路都是雪很滑，所以缆车下来，45元。下雪了，栈道的路都很滑。,10,门口距离山脚还有很长很长一段路只能坐车进去元一人走路上山顶根本不可能只有坐索道元单上下山的路都是雪很滑所以缆车下来元下雪了栈道的路都很滑,门口 距离 山脚 很长 很长 一段路 只能 坐车 进去 元 一人 走路 山顶 根本 可能 坐 索道 元 单上 下山 路 雪 滑 缆车 下来 元 下雪 栈道 路 滑
1469462400,未知,992138e5-8e7b-4ac6-8437-df18922b22d9,等机票的飞鸟,两天的行程，安排的满满的，第一天晚上才到的山脚下，定了旅店，第二天坐中灵索道，徒步十里画屏，很愉快的旅行，风景美心情美！,10,两天的行程安排的满满的第一天晚上才到的山脚下定了旅店第二天坐中灵索道徒步十里画屏很愉快的旅行风景美心情美,两天 行程 安排 满满的 第一天 晚上 山脚下 定 旅店 第二天 坐中灵 索道 徒步 十里 画屏 愉快 旅行 风景 美 心情 美
